Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
HP1509101_M22	HP1509101_M22.fastq	Conventional base calls	Illumina 1.5	158996.0	6.8 Mbp	0.0	43.0	54.0	33.60587687740572	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_M23	HP1509101_M23.fastq	Conventional base calls	Illumina 1.5	550.0	23.6 kbp	0.0	43.0	51.0	97.63636363636363	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1509101_M24	HP1509101_M24.fastq	Conventional base calls	Illumina 1.5	20714.0	890.7 kbp	0.0	43.0	55.0	76.09829101091049	43.0	43	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
HP1509101_M3	HP1509101_M3.fastq	Conventional base calls	Illumina 1.5	140.0	6 kbp	0.0	43.0	51.0	98.57142857142858	43.0	43	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass
HP1509101_M4	HP1509101_M4.fastq	Conventional base calls	Illumina 1.5	16539.0	711.1 kbp	0.0	43.0	54.0	59.61061732873814	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1509101_M5	HP1509101_M5.fastq	Conventional base calls	Illumina 1.5	98.0	4.2 kbp	0.0	43.0	48.0	98.9795918367347	43.0	43	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass
HP1509101_M6	HP1509101_M6.fastq	Conventional base calls	Illumina 1.5	1802405.0	77.5 Mbp	0.0	43.0	53.0	21.960036437494093	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_M7	HP1509101_M7.fastq	Conventional base calls	Illumina 1.5	150.0	6.4 kbp	0.0	43.0	49.0	99.33333333333333	43.0	43	pass	pass	pass	fail	fail	pass	pass	pass	fail	pass
HP1509101_M8	HP1509101_M8.fastq	Conventional base calls	Illumina 1.5	159239.0	6.8 Mbp	0.0	43.0	54.0	51.248123889248234	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1509101_M9	HP1509101_M9.fastq	Conventional base calls	Illumina 1.5	320.0	13.7 kbp	0.0	43.0	51.0	98.125	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1509101_N1	HP1509101_N1.fastq	Conventional base calls	Illumina 1.5	40662.0	1.7 Mbp	0.0	43.0	54.0	70.32364369681767	43.0	43	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
HP1509101_N10	HP1509101_N10.fastq	Conventional base calls	Illumina 1.5	690855.0	29.7 Mbp	0.0	43.0	54.0	44.773892897234575	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_N11	HP1509101_N11.fastq	Conventional base calls	Illumina 1.5	22686.0	975.4 kbp	0.0	43.0	55.0	75.2181962443798	43.0	43	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
HP1509101_N12	HP1509101_N12.fastq	Conventional base calls	Illumina 1.5	1192395.0	51.2 Mbp	0.0	43.0	54.0	45.15448718824452	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_N13	HP1509101_N13.fastq	Conventional base calls	Illumina 1.5	286036.0	12.2 Mbp	0.0	43.0	54.0	32.524577325931006	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_N14	HP1509101_N14.fastq	Conventional base calls	Illumina 1.5	1279118.0	55 Mbp	0.0	43.0	54.0	22.732690835136037	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_N15	HP1509101_N15.fastq	Conventional base calls	Illumina 1.5	16880.0	725.8 kbp	0.0	43.0	55.0	86.0781990521327	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1509101_N16	HP1509101_N16.fastq	Conventional base calls	Illumina 1.5	32835.0	1.4 Mbp	0.0	43.0	55.0	75.13933302878027	43.0	43	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
HP1509101_N17	HP1509101_N17.fastq	Conventional base calls	Illumina 1.5	1575821.0	67.7 Mbp	0.0	43.0	54.0	45.39503183004995	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_N18	HP1509101_N18.fastq	Conventional base calls	Illumina 1.5	851735.0	36.6 Mbp	0.0	43.0	54.0	55.895381525296465	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1509101_N19	HP1509101_N19.fastq	Conventional base calls	Illumina 1.5	60656.0	2.6 Mbp	0.0	43.0	54.0	56.74624109733579	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1509101_N2	HP1509101_N2.fastq	Conventional base calls	Illumina 1.5	16068.0	690.9 kbp	0.0	43.0	55.0	60.05725665919841	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1509101_N20	HP1509101_N20.fastq	Conventional base calls	Illumina 1.5	612989.0	26.3 Mbp	0.0	43.0	54.0	52.86629026427484	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1509101_N21	HP1509101_N21.fastq	Conventional base calls	Illumina 1.5	26563.0	1.1 Mbp	0.0	43.0	55.0	73.64755486955539	43.0	43	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
HP1509101_N22	HP1509101_N22.fastq	Conventional base calls	Illumina 1.5	15218.0	654.3 kbp	0.0	43.0	54.0	80.09593901958208	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1509101_N23	HP1509101_N23.fastq	Conventional base calls	Illumina 1.5	145555.0	6.2 Mbp	0.0	43.0	55.0	58.591597677853734	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1509101_N24	HP1509101_N24.fastq	Conventional base calls	Illumina 1.5	224523.0	9.6 Mbp	0.0	43.0	54.0	32.77615210913804	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_N3	HP1509101_N3.fastq	Conventional base calls	Illumina 1.5	35786.0	1.5 Mbp	0.0	43.0	55.0	52.855865422232164	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1509101_N4	HP1509101_N4.fastq	Conventional base calls	Illumina 1.5	199519.0	8.5 Mbp	0.0	43.0	54.0	37.42250111518201	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_N5	HP1509101_N5.fastq	Conventional base calls	Illumina 1.5	78952.0	3.3 Mbp	0.0	43.0	54.0	66.16931806667343	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1509101_N6	HP1509101_N6.fastq	Conventional base calls	Illumina 1.5	99384.0	4.2 Mbp	0.0	43.0	54.0	66.46341463414635	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1509101_N7	HP1509101_N7.fastq	Conventional base calls	Illumina 1.5	182274.0	7.8 Mbp	0.0	43.0	55.0	61.232658271716225	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1509101_N8	HP1509101_N8.fastq	Conventional base calls	Illumina 1.5	11274.0	484.7 kbp	0.0	43.0	55.0	67.61575306013837	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1509101_N9	HP1509101_N9.fastq	Conventional base calls	Illumina 1.5	375618.0	16.1 Mbp	0.0	43.0	55.0	56.763086235852924	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1509101_O1	HP1509101_O1.fastq	Conventional base calls	Illumina 1.5	55748.0	2.3 Mbp	0.0	43.0	55.0	64.72519193513668	43.0	43	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
HP1509101_O10	HP1509101_O10.fastq	Conventional base calls	Illumina 1.5	78737.0	3.3 Mbp	0.0	43.0	55.0	51.81680785399495	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1509101_O11	HP1509101_O11.fastq	Conventional base calls	Illumina 1.5	21474.0	923.3 kbp	0.0	43.0	55.0	66.45711092483934	43.0	43	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
HP1509101_O12	HP1509101_O12.fastq	Conventional base calls	Illumina 1.5	1128927.0	48.5 Mbp	0.0	43.0	53.0	48.405839652481724	43.0	43	pass	pass	pass	warn	pass	pass	pass	fail	warn	pass
HP1509101_O13	HP1509101_O13.fastq	Conventional base calls	Illumina 1.5	196721.0	8.4 Mbp	0.0	43.0	54.0	56.80141429196942	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1509101_O14	HP1509101_O14.fastq	Conventional base calls	Illumina 1.5	2239774.0	96.3 Mbp	0.0	43.0	53.0	41.64369235963638	43.0	43	pass	pass	pass	warn	pass	pass	pass	fail	warn	pass
HP1509101_O15	HP1509101_O15.fastq	Conventional base calls	Illumina 1.5	32503.0	1.3 Mbp	0.0	43.0	55.0	48.15863151093745	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_O16	HP1509101_O16.fastq	Conventional base calls	Illumina 1.5	432504.0	18.5 Mbp	0.0	43.0	55.0	56.4524256612942	43.0	43	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
HP1509101_O17	HP1509101_O17.fastq	Conventional base calls	Illumina 1.5	1412822.0	60.7 Mbp	0.0	43.0	53.0	42.117852623301836	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_O18	HP1509101_O18.fastq	Conventional base calls	Illumina 1.5	86986.0	3.7 Mbp	0.0	43.0	55.0	59.36242613753937	43.0	43	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
HP1509101_O19	HP1509101_O19.fastq	Conventional base calls	Illumina 1.5	156977.0	6.7 Mbp	0.0	43.0	54.0	55.55590946444383	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1509101_O2	HP1509101_O2.fastq	Conventional base calls	Illumina 1.5	147689.0	6.3 Mbp	0.0	43.0	54.0	35.4196995036868	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_O20	HP1509101_O20.fastq	Conventional base calls	Illumina 1.5	42183.0	1.8 Mbp	0.0	43.0	55.0	74.46127586942607	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1509101_O21	HP1509101_O21.fastq	Conventional base calls	Illumina 1.5	2282.0	98.1 kbp	0.0	43.0	54.0	92.94478527607362	43.0	43	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
HP1509101_O22	HP1509101_O22.fastq	Conventional base calls	Illumina 1.5	1818.0	78.1 kbp	0.0	43.0	53.0	94.93949394939494	43.0	43	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
HP1509101_O23	HP1509101_O23.fastq	Conventional base calls	Illumina 1.5	44334.0	1.9 Mbp	0.0	43.0	54.0	75.12067487706952	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1509101_O24	HP1509101_O24.fastq	Conventional base calls	Illumina 1.5	156855.0	6.7 Mbp	0.0	43.0	56.0	50.468904402154855	43.0	43	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
HP1509101_O3	HP1509101_O3.fastq	Conventional base calls	Illumina 1.5	2693.0	115.7 kbp	0.0	43.0	54.0	90.3082064611957	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1509101_O4	HP1509101_O4.fastq	Conventional base calls	Illumina 1.5	403737.0	17.3 Mbp	0.0	43.0	55.0	44.223627109495865	43.0	43	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
HP1509101_O5	HP1509101_O5.fastq	Conventional base calls	Illumina 1.5	3400.0	146.2 kbp	0.0	43.0	55.0	84.1470588235294	43.0	43	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
HP1509101_O6	HP1509101_O6.fastq	Conventional base calls	Illumina 1.5	1505389.0	64.7 Mbp	0.0	43.0	54.0	38.44396253987911	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_O7	HP1509101_O7.fastq	Conventional base calls	Illumina 1.5	65960.0	2.8 Mbp	0.0	43.0	54.0	66.58580958156458	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1509101_O8	HP1509101_O8.fastq	Conventional base calls	Illumina 1.5	233911.0	10 Mbp	0.0	43.0	55.0	49.72839028798412	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_O9	HP1509101_O9.fastq	Conventional base calls	Illumina 1.5	1361086.0	58.5 Mbp	0.0	43.0	53.0	46.095439523142815	43.0	43	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
HP1509101_P1	HP1509101_P1.fastq	Conventional base calls	Illumina 1.5	347263.0	14.9 Mbp	0.0	43.0	53.0	65.79573578855592	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1509101_P10	HP1509101_P10.fastq	Conventional base calls	Illumina 1.5	23945.0	1 Mbp	0.0	43.0	54.0	73.00062643558154	43.0	43	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
HP1509101_P11	HP1509101_P11.fastq	Conventional base calls	Illumina 1.5	18924.0	813.7 kbp	0.0	43.0	54.0	78.50348763474952	43.0	43	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
HP1509101_P12	HP1509101_P12.fastq	Conventional base calls	Illumina 1.5	1058941.0	45.5 Mbp	0.0	43.0	56.0	39.48790213876867	43.0	43	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
HP1509101_P14	HP1509101_P14.fastq	Conventional base calls	Illumina 1.5	202701.0	8.7 Mbp	0.0	43.0	56.0	55.301895909862395	43.0	43	pass	pass	pass	warn	warn	pass	pass	warn	warn	pass
HP1509101_P15	HP1509101_P15.fastq	Conventional base calls	Illumina 1.5	28739.0	1.2 Mbp	0.0	43.0	56.0	75.95253836250392	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1509101_P16	HP1509101_P16.fastq	Conventional base calls	Illumina 1.5	2332.0	100.2 kbp	0.0	43.0	54.0	76.67238421955403	43.0	43	pass	pass	pass	warn	warn	pass	pass	pass	fail	pass
HP1509101_P17	HP1509101_P17.fastq	Conventional base calls	Illumina 1.5	479830.0	20.6 Mbp	0.0	43.0	54.0	59.15900800030084	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1509101_P18	HP1509101_P18.fastq	Conventional base calls	Illumina 1.5	1607929.0	69.1 Mbp	0.0	43.0	54.0	45.17266178129647	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_P19	HP1509101_P19.fastq	Conventional base calls	Illumina 1.5	5590.0	240.3 kbp	0.0	43.0	55.0	90.69767441860465	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1509101_P2	HP1509101_P2.fastq	Conventional base calls	Illumina 1.5	64569.0	2.7 Mbp	0.0	43.0	55.0	45.260109340395545	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_P20	HP1509101_P20.fastq	Conventional base calls	Illumina 1.5	128164.0	5.5 Mbp	0.0	43.0	56.0	69.14188071533349	43.0	43	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
HP1509101_P21	HP1509101_P21.fastq	Conventional base calls	Illumina 1.5	642.0	27.6 kbp	0.0	43.0	50.0	96.72897196261682	43.0	43	pass	pass	pass	fail	fail	pass	pass	pass	warn	pass
HP1509101_P22	HP1509101_P22.fastq	Conventional base calls	Illumina 1.5	17905.0	769.9 kbp	0.0	43.0	55.0	87.08182072046914	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1509101_P23	HP1509101_P23.fastq	Conventional base calls	Illumina 1.5	174552.0	7.5 Mbp	0.0	43.0	56.0	64.20875433326772	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1509101_P24	HP1509101_P24.fastq	Conventional base calls	Illumina 1.5	4803.0	206.5 kbp	0.0	43.0	54.0	90.98480116593795	43.0	43	pass	pass	pass	fail	warn	pass	pass	pass	warn	pass
HP1509101_P3	HP1509101_P3.fastq	Conventional base calls	Illumina 1.5	32341.0	1.3 Mbp	0.0	43.0	55.0	47.36711913669955	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_P4	HP1509101_P4.fastq	Conventional base calls	Illumina 1.5	111376.0	4.7 Mbp	0.0	43.0	53.0	69.34258727194369	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1509101_P5	HP1509101_P5.fastq	Conventional base calls	Illumina 1.5	17267.0	742.4 kbp	0.0	43.0	54.0	87.57745989459663	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1509101_P6	HP1509101_P6.fastq	Conventional base calls	Illumina 1.5	775643.0	33.3 Mbp	0.0	43.0	53.0	46.84677497340382	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_P7	HP1509101_P7.fastq	Conventional base calls	Illumina 1.5	714242.0	30.7 Mbp	0.0	43.0	52.0	46.37574595025126	43.0	43	pass	pass	pass	warn	warn	pass	pass	fail	warn	pass
HP1509101_P8	HP1509101_P8.fastq	Conventional base calls	Illumina 1.5	1570025.0	67.5 Mbp	0.0	43.0	50.0	55.86240599654404	43.0	43	pass	pass	pass	warn	pass	pass	pass	warn	warn	pass
HP1509101_P9	HP1509101_P9.fastq	Conventional base calls	Illumina 1.5	723483.0	31.1 Mbp	0.0	43.0	54.0	58.1062875063586	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_A1	HP1525301T2D_A1.fastq	Conventional base calls	Illumina 1.5	378156.0	16.2 Mbp	0.0	43.0	46.0	63.18983516583425	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_A10	HP1525301T2D_A10.fastq	Conventional base calls	Illumina 1.5	412416.0	17.7 Mbp	0.0	43.0	44.0	17.874912709497206	43.0	43	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
HP1525301T2D_A11	HP1525301T2D_A11.fastq	Conventional base calls	Illumina 1.5	369514.0	15.8 Mbp	0.0	43.0	45.0	57.49182780398594	43.0	43	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
HP1525301T2D_A12	HP1525301T2D_A12.fastq	Conventional base calls	Illumina 1.5	347117.0	14.9 Mbp	0.0	43.0	45.0	59.80625744815175	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_A13	HP1525301T2D_A13.fastq	Conventional base calls	Illumina 1.5	264408.0	11.3 Mbp	0.0	43.0	46.0	71.90026900574472	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1525301T2D_A14	HP1525301T2D_A14.fastq	Conventional base calls	Illumina 1.5	324348.0	13.9 Mbp	0.0	43.0	46.0	71.87472471613944	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1525301T2D_A15	HP1525301T2D_A15.fastq	Conventional base calls	Illumina 1.5	357234.0	15.3 Mbp	0.0	43.0	46.0	66.1411015274547	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_A16	HP1525301T2D_A16.fastq	Conventional base calls	Illumina 1.5	309462.0	13.3 Mbp	0.0	43.0	46.0	62.48999483525242	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_A17	HP1525301T2D_A17.fastq	Conventional base calls	Illumina 1.5	266275.0	11.4 Mbp	0.0	43.0	46.0	71.64726971401333	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1525301T2D_A18	HP1525301T2D_A18.fastq	Conventional base calls	Illumina 1.5	215579.0	9.2 Mbp	0.0	43.0	47.0	29.763566952254163	43.0	43	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass
HP1525301T2D_A19	HP1525301T2D_A19.fastq	Conventional base calls	Illumina 1.5	418536.0	17.9 Mbp	0.0	43.0	46.0	68.33842483545027	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_A2	HP1525301T2D_A2.fastq	Conventional base calls	Illumina 1.5	453713.0	19.5 Mbp	0.0	43.0	45.0	21.663254083528575	43.0	43	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
HP1525301T2D_A20	HP1525301T2D_A20.fastq	Conventional base calls	Illumina 1.5	407836.0	17.5 Mbp	0.0	43.0	45.0	19.269019900155946	43.0	43	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
HP1525301T2D_A21	HP1525301T2D_A21.fastq	Conventional base calls	Illumina 1.5	326679.0	14 Mbp	0.0	43.0	49.0	28.07251154803339	43.0	43	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass
HP1525301T2D_A22	HP1525301T2D_A22.fastq	Conventional base calls	Illumina 1.5	355595.0	15.2 Mbp	0.0	43.0	48.0	24.539152687748704	43.0	43	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass
HP1525301T2D_A23	HP1525301T2D_A23.fastq	Conventional base calls	Illumina 1.5	404222.0	17.3 Mbp	0.0	43.0	48.0	24.92861471276723	43.0	43	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass
HP1525301T2D_A24	HP1525301T2D_A24.fastq	Conventional base calls	Illumina 1.5	452372.0	19.4 Mbp	0.0	43.0	48.0	33.44722398118519	43.0	43	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass
HP1525301T2D_A3	HP1525301T2D_A3.fastq	Conventional base calls	Illumina 1.5	419467.0	18 Mbp	0.0	43.0	46.0	55.9050794341753	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_A4	HP1525301T2D_A4.fastq	Conventional base calls	Illumina 1.5	430613.0	18.5 Mbp	0.0	43.0	46.0	21.571805774558594	43.0	43	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
HP1525301T2D_A5	HP1525301T2D_A5.fastq	Conventional base calls	Illumina 1.5	360875.0	15.5 Mbp	0.0	43.0	45.0	59.59666918883207	43.0	43	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
HP1525301T2D_A6	HP1525301T2D_A6.fastq	Conventional base calls	Illumina 1.5	252202.0	10.8 Mbp	0.0	43.0	46.0	68.5456448364698	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_A7	HP1525301T2D_A7.fastq	Conventional base calls	Illumina 1.5	413963.0	17.8 Mbp	0.0	43.0	47.0	53.80921820486792	43.0	43	pass	pass	pass	fail	fail	pass	pass	warn	warn	pass
HP1525301T2D_A8	HP1525301T2D_A8.fastq	Conventional base calls	Illumina 1.5	106882.0	4.5 Mbp	0.0	43.0	46.0	36.18850695159148	43.0	43	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass
HP1525301T2D_A9	HP1525301T2D_A9.fastq	Conventional base calls	Illumina 1.5	164856.0	7 Mbp	0.0	43.0	46.0	71.79651992034391	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1525301T2D_B1	HP1525301T2D_B1.fastq	Conventional base calls	Illumina 1.5	433781.0	18.6 Mbp	0.0	43.0	46.0	64.89966479435752	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_B10	HP1525301T2D_B10.fastq	Conventional base calls	Illumina 1.5	352073.0	15.1 Mbp	0.0	43.0	47.0	71.52465438261224	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1525301T2D_B11	HP1525301T2D_B11.fastq	Conventional base calls	Illumina 1.5	379179.0	16.3 Mbp	0.0	43.0	46.0	57.36623741028469	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_B12	HP1525301T2D_B12.fastq	Conventional base calls	Illumina 1.5	383113.0	16.4 Mbp	0.0	43.0	47.0	63.78921369286681	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_B13	HP1525301T2D_B13.fastq	Conventional base calls	Illumina 1.5	366836.0	15.7 Mbp	0.0	43.0	45.0	62.74736698553273	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_B14	HP1525301T2D_B14.fastq	Conventional base calls	Illumina 1.5	200844.0	8.6 Mbp	0.0	43.0	46.0	63.59538458366107	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_B15	HP1525301T2D_B15.fastq	Conventional base calls	Illumina 1.5	172023.0	7.3 Mbp	0.0	43.0	45.0	63.187468523895575	43.0	43	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
HP1525301T2D_B16	HP1525301T2D_B16.fastq	Conventional base calls	Illumina 1.5	414615.0	17.8 Mbp	0.0	43.0	46.0	21.95723743714048	43.0	43	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
HP1525301T2D_B17	HP1525301T2D_B17.fastq	Conventional base calls	Illumina 1.5	323012.0	13.8 Mbp	0.0	43.0	47.0	32.43927551551935	43.0	43	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass
HP1525301T2D_B18	HP1525301T2D_B18.fastq	Conventional base calls	Illumina 1.5	283497.0	12.1 Mbp	0.0	43.0	46.0	71.3924016712547	43.0	43	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
HP1525301T2D_B19	HP1525301T2D_B19.fastq	Conventional base calls	Illumina 1.5	382188.0	16.4 Mbp	0.0	43.0	45.0	23.984792824473818	43.0	43	pass	pass	pass	fail	warn	pass	pass	fail	fail	pass
HP1525301T2D_B2	HP1525301T2D_B2.fastq	Conventional base calls	Illumina 1.5	214992.0	9.2 Mbp	0.0	43.0	46.0	33.15658257051425	43.0	43	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass
HP1525301T2D_B20	HP1525301T2D_B20.fastq	Conventional base calls	Illumina 1.5	286447.0	12.3 Mbp	0.0	43.0	48.0	26.101512670755845	43.0	43	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass
HP1525301T2D_B21	HP1525301T2D_B21.fastq	Conventional base calls	Illumina 1.5	385751.0	16.5 Mbp	0.0	43.0	46.0	68.73142040130882	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_B22	HP1525301T2D_B22.fastq	Conventional base calls	Illumina 1.5	381828.0	16.4 Mbp	0.0	43.0	48.0	24.880836397540254	43.0	43	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass
HP1525301T2D_B23	HP1525301T2D_B23.fastq	Conventional base calls	Illumina 1.5	334430.0	14.3 Mbp	0.0	43.0	48.0	45.84347247841845	43.0	43	pass	pass	pass	fail	fail	pass	pass	fail	fail	pass
HP1525301T2D_B24	HP1525301T2D_B24.fastq	Conventional base calls	Illumina 1.5	446686.0	19.2 Mbp	0.0	43.0	47.0	62.249493468852634	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_B3	HP1525301T2D_B3.fastq	Conventional base calls	Illumina 1.5	376283.0	16.1 Mbp	0.0	43.0	46.0	62.718863441704606	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
HP1525301T2D_B4	HP1525301T2D_B4.fastq	Conventional base calls	Illumina 1.5	289358.0	12.4 Mbp	0.0	43.0	45.0	60.73310828600547	43.0	43	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
