Sample	fastqc-percent_duplicates	fastqc-percent_gc	fastqc-avg_sequence_length	fastqc-median_sequence_length	fastqc-percent_fails	fastqc-total_sequences
HP1525301T2D_M10	41.20104135897071	45.0	43.0	43	10.0	0.5776249999999999
HP1525301T2D_M11	34.24484671532716	46.0	43.0	43	10.0	0.523425
HP1525301T2D_M12	38.3904037808434	46.0	43.0	43	10.0	0.512378
HP1525301T2D_M13	39.85709836014036	45.0	43.0	43	10.0	0.5544129999999999
HP1525301T2D_M14	36.19559090567925	46.0	43.0	43	10.0	0.27587
HP1525301T2D_M15	36.227676151721454	46.0	43.0	43	10.0	0.5941219999999999
HP1525301T2D_M16	49.117562538558424	45.0	43.0	43	10.0	0.532235
HP1525301T2D_M17	40.24494408545195	46.0	43.0	43	10.0	0.521591
HP1525301T2D_M18	72.76119924132595	47.0	43.0	43	40.0	0.357993
HP1525301T2D_M19	77.84289069426943	45.0	43.0	43	20.0	0.606278
HP1525301T2D_M2	28.019989067255878	48.0	43.0	43	10.0	0.48313999999999996
HP1525301T2D_M20	28.120100464527496	46.0	43.0	43	10.0	0.423373
HP1525301T2D_M21	84.38884672455252	45.0	43.0	43	20.0	0.644119
HP1525301T2D_M22	59.73035915132034	48.0	43.0	43	20.0	0.599694
HP1525301T2D_M23	79.93834065737147	45.0	43.0	43	20.0	0.662779
HP1525301T2D_M24	80.94532922852414	46.0	43.0	43	20.0	0.6462
HP1525301T2D_M3	84.31097140624571	45.0	43.0	43	20.0	0.619401
HP1525301T2D_M4	70.5808803703126	47.0	43.0	43	40.0	0.423851
HP1525301T2D_M5	34.64990398887724	46.0	43.0	43	10.0	0.455324
HP1525301T2D_M6	33.23244221108774	45.0	43.0	43	10.0	0.41068899999999997
HP1525301T2D_M7	40.54606746621951	46.0	43.0	43	10.0	0.658119
HP1525301T2D_M8	31.308034161734028	44.0	43.0	43	10.0	0.400553
HP1525301T2D_M9	37.73939255220973	45.0	43.0	43	10.0	0.485463
HP1525301T2D_N1	29.03475363206273	47.0	43.0	43	10.0	0.543074
HP1525301T2D_N10	33.395791336878744	47.0	43.0	43	10.0	0.528014
HP1525301T2D_N11	30.50217407699502	46.0	43.0	43	10.0	0.38948
HP1525301T2D_N12	33.42646080181758	46.0	43.0	43	10.0	0.47484899999999997
HP1525301T2D_N13	39.784460107931395	46.0	43.0	43	10.0	0.42589499999999997
HP1525301T2D_N14	34.86430302628841	46.0	43.0	43	10.0	0.449032
HP1525301T2D_N15	52.027624149745485	44.0	43.0	43	20.0	0.438633
HP1525301T2D_N16	35.7077899441088	46.0	43.0	43	10.0	0.397796
HP1525301T2D_N17	74.68350508157172	46.0	43.0	43	40.0	0.40601099999999996
HP1525301T2D_N18	36.85704536023032	46.0	43.0	43	10.0	0.318895
HP1525301T2D_N19	53.77266359977298	45.0	43.0	43	20.0	0.501543
HP1525301T2D_N2	69.46938578096228	46.0	43.0	43	40.0	0.28945699999999996
HP1525301T2D_N20	31.165898142537245	46.0	43.0	43	10.0	0.41343599999999997
HP1525301T2D_N21	36.83646347469719	46.0	43.0	43	10.0	0.46829699999999996
HP1525301T2D_N22	75.52474224634186	46.0	43.0	43	20.0	0.527542
HP1525301T2D_N23	34.261037687445935	46.0	43.0	43	10.0	0.39697299999999996
HP1525301T2D_N24	45.320095063008516	45.0	43.0	43	10.0	0.495635
HP1525301T2D_N3	42.985016534767354	46.0	43.0	43	10.0	0.471338
HP1525301T2D_N4	42.12734464152087	47.0	43.0	43	10.0	0.39124
HP1525301T2D_N5	36.808262564695724	46.0	43.0	43	10.0	0.45544399999999996
HP1525301T2D_N6	27.12145339009446	46.0	43.0	43	10.0	0.42217699999999997
HP1525301T2D_N7	32.86589399020475	46.0	43.0	43	10.0	0.38578599999999996
HP1525301T2D_N8	46.51663620570724	47.0	43.0	43	10.0	0.403026
HP1525301T2D_N9	42.033549945206886	45.0	43.0	43	10.0	0.372753
HP1525301T2D_O1	28.55459841167827	46.0	43.0	43	10.0	0.23823999999999998
HP1525301T2D_O10	61.38222141621396	44.0	43.0	43	30.0	0.501054
HP1525301T2D_O11	23.437932741936834	43.0	43.0	43	10.0	0.119153
HP1525301T2D_O12	79.376759060291	45.0	43.0	43	20.0	0.414639
HP1525301T2D_O13	37.2518705912273	44.0	43.0	43	10.0	0.149418
HP1525301T2D_O14	31.34588755232693	45.0	43.0	43	10.0	0.335219
HP1525301T2D_O15	63.8839721121072	46.0	43.0	43	30.0	0.299529
HP1525301T2D_O16	41.38943902409241	45.0	43.0	43	10.0	0.448818
HP1525301T2D_O17	31.080017399527293	44.0	43.0	43	10.0	0.279815
HP1525301T2D_O18	35.67333807287781	43.0	43.0	43	10.0	0.330135
HP1525301T2D_O19	77.91514496534248	45.0	43.0	43	30.0	0.429344
HP1525301T2D_O2	36.677517575587814	46.0	43.0	43	20.0	0.26056999999999997
HP1525301T2D_O20	27.888033292362053	45.0	43.0	43	10.0	0.373338
HP1525301T2D_O21	71.80183276116067	45.0	43.0	43	20.0	0.44359099999999996
HP1525301T2D_O22	37.17171804262402	45.0	43.0	43	10.0	0.44131699999999996
HP1525301T2D_O23	28.101729843468192	46.0	43.0	43	10.0	0.33538599999999996
HP1525301T2D_O24	36.32524925897297	45.0	43.0	43	10.0	0.433564
HP1525301T2D_O3	35.23197531509494	46.0	43.0	43	10.0	0.23335699999999998
HP1525301T2D_O4	75.76296150016867	44.0	43.0	43	20.0	0.24306599999999998
HP1525301T2D_O5	30.645129618500604	43.0	43.0	43	10.0	0.266847
HP1525301T2D_O6	34.38261196260824	44.0	43.0	43	10.0	0.285942
HP1525301T2D_O7	22.21219588784885	45.0	43.0	43	10.0	0.21941
HP1525301T2D_O8	61.13506767706195	43.0	43.0	43	20.0	0.385627
HP1525301T2D_O9	27.602217942092125	46.0	43.0	43	10.0	0.39014
HP1525301T2D_P1	38.36791970336849	45.0	43.0	43	10.0	0.561183
HP1525301T2D_P10	75.83282617154373	46.0	43.0	43	40.0	0.400924
HP1525301T2D_P11	37.37223331619559	45.0	43.0	43	10.0	0.362215
HP1525301T2D_P12	76.90751365676618	47.0	43.0	43	40.0	0.40035099999999996
HP1525301T2D_P13	33.350285796922535	45.0	43.0	43	10.0	0.459509
HP1525301T2D_P14	31.843464704533048	44.0	43.0	43	10.0	0.420658
HP1525301T2D_P15	24.462714226559882	45.0	43.0	43	10.0	0.255536
HP1525301T2D_P16	26.9613502802668	46.0	43.0	43	10.0	0.32799
HP1525301T2D_P17	34.51067273320568	44.0	43.0	43	10.0	0.36700299999999997
HP1525301T2D_P18	39.998442176044804	44.0	43.0	43	10.0	0.2772
HP1525301T2D_P19	40.899484270512175	44.0	43.0	43	10.0	0.38489999999999996
HP1525301T2D_P2	20.73883511251144	46.0	43.0	43	10.0	0.353416
HP1525301T2D_P20	35.364395132173826	45.0	43.0	43	10.0	0.350325
HP1525301T2D_P21	33.033160253071586	45.0	43.0	43	10.0	0.33547
HP1525301T2D_P22	42.781445120940774	44.0	43.0	43	10.0	0.406058
HP1525301T2D_P23	34.77203781098194	45.0	43.0	43	10.0	0.40690099999999996
HP1525301T2D_P24	45.934464718879575	45.0	43.0	43	10.0	0.43587699999999996
HP1525301T2D_P3	76.96971054811924	45.0	43.0	43	40.0	0.43784
HP1525301T2D_P4	28.246584009704762	45.0	43.0	43	10.0	0.321919
HP1525301T2D_P5	37.29838290873035	45.0	43.0	43	10.0	0.50466
HP1525301T2D_P6	36.60329192329449	44.0	43.0	43	10.0	0.399059
HP1525301T2D_P7	76.05164337614389	45.0	43.0	43	30.0	0.424818
HP1525301T2D_P8	43.28752929215871	44.0	43.0	43	10.0	0.319924
HP1525301T2D_P9	48.003853413671024	44.0	43.0	43	10.0	0.458484
HP1526901T2D_A1	53.75024666610159	46.0	43.0	43	20.0	0.929978
HP1526901T2D_A10	48.71567146803086	46.0	43.0	43	20.0	0.648293
HP1526901T2D_A11	44.11880323074527	45.0	43.0	43	10.0	0.7565029999999999
HP1526901T2D_A12	45.473387903878816	45.0	43.0	43	10.0	0.749437
HP1526901T2D_A13	48.95429727579984	46.0	43.0	43	10.0	0.620599
HP1526901T2D_A14	49.09085529426114	46.0	43.0	43	10.0	0.76811
HP1526901T2D_A15	43.711640811452504	45.0	43.0	43	10.0	1.004532
HP1526901T2D_A16	50.8088037655835	46.0	43.0	43	20.0	0.853764
HP1526901T2D_A17	48.823509622044995	46.0	43.0	43	10.0	0.7998759999999999
HP1526901T2D_A18	69.90057242058136	48.0	43.0	43	40.0	0.660563
HP1526901T2D_A19	53.831572476787755	47.0	43.0	43	20.0	0.855374
HP1526901T2D_A2	49.831858322089516	47.0	43.0	43	10.0	0.9285509999999999
HP1526901T2D_A20	49.56293350257484	45.0	43.0	43	10.0	0.777446
HP1526901T2D_A21	33.24980579749756	46.0	43.0	43	10.0	0.747182
HP1526901T2D_A22	45.90959711055342	46.0	43.0	43	10.0	0.77281
HP1526901T2D_A23	52.5841678138454	46.0	43.0	43	20.0	0.623058
HP1526901T2D_A24	44.14467550418693	46.0	43.0	43	10.0	0.752937
HP1526901T2D_A3	45.7864723262293	45.0	43.0	43	10.0	1.030147
HP1526901T2D_A4	50.349856596210934	46.0	43.0	43	20.0	0.8142189999999999
HP1526901T2D_A5	52.87527292492825	46.0	43.0	43	20.0	0.9475899999999999
HP1526901T2D_A6	43.418252879950984	46.0	43.0	43	10.0	0.510898
HP1526901T2D_A7	54.03489150915041	45.0	43.0	43	20.0	1.0039019999999999
HP1526901T2D_A8	36.68830090982619	44.0	43.0	43	10.0	0.36712
HP1526901T2D_A9	35.882863935794575	44.0	43.0	43	10.0	0.367211
HP1526901T2D_B1	50.263649684747435	46.0	43.0	43	20.0	0.845231
HP1526901T2D_B10	48.614685634649454	46.0	43.0	43	10.0	0.597645
HP1526901T2D_B11	38.77608690387267	44.0	43.0	43	10.0	0.719963
HP1526901T2D_B12	44.4637841789457	44.0	43.0	43	10.0	0.903798
HP1526901T2D_B13	38.7969126901431	44.0	43.0	43	10.0	0.7452369999999999
HP1526901T2D_B14	41.11564067599102	44.0	43.0	43	10.0	0.504698
HP1526901T2D_B15	76.2686517563391	47.0	43.0	43	40.0	0.36109199999999997
HP1526901T2D_B16	79.46166122287345	46.0	43.0	43	40.0	0.726
HP1526901T2D_B17	46.66360684626398	45.0	43.0	43	10.0	0.656652
HP1526901T2D_B18	47.161877554695245	46.0	43.0	43	10.0	0.657566
HP1526901T2D_B19	78.97117929179402	47.0	43.0	43	40.0	0.695449
HP1526901T2D_B2	81.05558106822393	48.0	43.0	43	40.0	0.538424
HP1526901T2D_B20	45.205161702405626	44.0	43.0	43	10.0	0.6050639999999999
HP1526901T2D_B21	81.7290859677308	45.0	43.0	43	20.0	0.71665
HP1526901T2D_B22	79.27820011641786	47.0	43.0	43	40.0	0.654198
HP1526901T2D_B23	43.330780012339595	46.0	43.0	43	10.0	0.678991
HP1526901T2D_B24	42.52973955069488	46.0	43.0	43	10.0	0.724749
HP1526901T2D_B3	36.59584810788385	46.0	43.0	43	10.0	0.776809
HP1526901T2D_B4	48.893607388783565	46.0	43.0	43	10.0	0.637259
HP1526901T2D_B5	54.06719303448399	45.0	43.0	43	20.0	0.741772
HP1526901T2D_B6	50.223525972475414	45.0	43.0	43	20.0	0.715781
HP1526901T2D_B7	47.645314308816836	45.0	43.0	43	10.0	0.620756
HP1526901T2D_B8	79.58904505983338	48.0	43.0	43	40.0	0.380139
HP1526901T2D_B9	52.27737400910162	46.0	43.0	43	20.0	0.6679729999999999
HP1526901T2D_C1	34.95388925274541	44.0	43.0	43	10.0	0.73908
HP1526901T2D_C10	47.45431976973356	45.0	43.0	43	10.0	0.6075039999999999
HP1526901T2D_C11	51.42153083321381	44.0	43.0	43	20.0	0.644996
HP1526901T2D_C12	73.96664382980532	46.0	43.0	43	40.0	0.483247
HP1526901T2D_C13	34.440277689498515	43.0	43.0	43	10.0	0.647052
HP1526901T2D_C14	34.7256290329062	44.0	43.0	43	10.0	0.628222
HP1526901T2D_C15	43.07036494834276	45.0	43.0	43	10.0	0.59134
HP1526901T2D_C16	42.10265355091184	43.0	43.0	43	10.0	0.6642319999999999
HP1526901T2D_C17	41.331607517226686	45.0	43.0	43	10.0	0.449754
HP1526901T2D_C18	75.5077692763534	46.0	43.0	43	40.0	0.381374
HP1526901T2D_C19	34.06796271866817	43.0	43.0	43	10.0	0.577496
HP1526901T2D_C2	30.74083907510989	43.0	43.0	43	10.0	0.555538
HP1526901T2D_C20	45.35208008455821	44.0	43.0	43	10.0	0.46332999999999996
HP1526901T2D_C21	72.32426938172375	45.0	43.0	43	40.0	0.234151
HP1526901T2D_C22	32.006744065097166	44.0	43.0	43	10.0	0.477632
HP1526901T2D_C23	31.19520923930969	44.0	43.0	43	10.0	0.466176
HP1526901T2D_C24	45.65839275177173	45.0	43.0	43	20.0	0.405925
HP1526901T2D_C3	47.86855829724976	45.0	43.0	43	10.0	0.7414149999999999
HP1526901T2D_C4	39.61991956322822	44.0	43.0	43	10.0	0.520762
HP1526901T2D_C5	79.75612543623251	44.0	43.0	43	20.0	0.57119
HP1526901T2D_C6	43.424762041056695	43.0	43.0	43	10.0	0.61683
HP1526901T2D_C7	72.12043035009016	45.0	43.0	43	40.0	0.641169
HP1526901T2D_C8	34.43663281481014	45.0	43.0	43	10.0	0.338787
HP1526901T2D_C9	72.18032397019033	45.0	43.0	43	40.0	0.445515
HP1526901T2D_D1	37.89281797702143	43.0	43.0	43	10.0	0.753799
HP1526901T2D_D10	34.17097869056526	44.0	43.0	43	10.0	0.620744
HP1526901T2D_D11	80.2112337283072	47.0	43.0	43	40.0	0.514859
HP1526901T2D_D12	37.7977191413371	45.0	43.0	43	10.0	0.8459439999999999
HP1526901T2D_D13	75.90646626246152	45.0	43.0	43	40.0	0.418271
HP1526901T2D_D14	36.451134546864324	44.0	43.0	43	10.0	0.5568989999999999
HP1526901T2D_D15	61.986348611640295	45.0	43.0	43	40.0	0.28631799999999996
HP1526901T2D_D16	45.469596191355485	45.0	43.0	43	10.0	0.6482049999999999
HP1526901T2D_D17	47.799198105880315	45.0	43.0	43	10.0	0.41323
HP1526901T2D_D18	47.587475591113915	43.0	43.0	43	10.0	0.350529
HP1526901T2D_D19	45.86110352723852	45.0	43.0	43	10.0	0.6337969999999999
HP1526901T2D_D2	25.981725327650764	45.0	43.0	43	10.0	0.522708
HP1526901T2D_D20	72.00431170636173	46.0	43.0	43	40.0	0.253264
HP1526901T2D_D21	39.59897616783946	44.0	43.0	43	10.0	0.474668
HP1526901T2D_D22	42.19658468028605	44.0	43.0	43	10.0	0.5533009999999999
HP1526901T2D_D23	64.10423558938088	45.0	43.0	43	40.0	0.122722
HP1526901T2D_D24	82.19004372466377	45.0	43.0	43	20.0	0.6804859999999999
HP1526901T2D_D3	36.078664493111646	45.0	43.0	43	10.0	0.7226589999999999
HP1526901T2D_D4	40.835029257290344	45.0	43.0	43	10.0	0.508004
HP1526901T2D_D5	54.513929898723354	44.0	43.0	43	20.0	0.6338389999999999
HP1526901T2D_D6	82.82977195277186	45.0	43.0	43	20.0	0.590359
HP1526901T2D_D7	41.404472325144056	46.0	43.0	43	10.0	0.466263
HP1526901T2D_D8	37.25148323029966	43.0	43.0	43	10.0	0.487461
HP1526901T2D_D9	41.54271952139265	44.0	43.0	43	10.0	0.6447769999999999
HP1526901T2D_E1	40.4860627574735	46.0	43.0	43	10.0	1.064718
HP1526901T2D_E10	34.52457124125932	44.0	43.0	43	10.0	0.9074169999999999
HP1526901T2D_E11	50.322913116798865	46.0	43.0	43	20.0	0.8483609999999999
HP1526901T2D_E12	81.8309605705143	48.0	43.0	43	40.0	0.867875
HP1526901T2D_E13	81.16946423706132	47.0	43.0	43	40.0	0.8955409999999999
HP1526901T2D_E14	51.79836713372597	45.0	43.0	43	30.0	1.0367709999999999
HP1526901T2D_E15	37.88612264512984	47.0	43.0	43	10.0	1.040797
HP1526901T2D_E16	43.30593366701919	46.0	43.0	43	10.0	0.9277559999999999
HP1526901T2D_E17	60.66187481774402	46.0	43.0	43	40.0	0.687365
HP1526901T2D_E18	37.81018511956296	44.0	43.0	43	10.0	0.6704019999999999
HP1526901T2D_E19	48.08594848893441	45.0	43.0	43	10.0	0.8427899999999999
HP1526901T2D_E2	48.68418535426966	46.0	43.0	43	10.0	0.851864
HP1526901T2D_E20	44.22660073457403	44.0	43.0	43	10.0	0.6203759999999999
HP1526901T2D_E21	38.66925989075577	44.0	43.0	43	10.0	0.650459
HP1526901T2D_E22	37.692903336015036	45.0	43.0	43	10.0	0.676607
HP1526901T2D_E23	50.361975002778465	44.0	43.0	43	20.0	0.7238829999999999
HP1526901T2D_E24	81.39743935466322	48.0	43.0	43	40.0	0.719429
HP1526901T2D_E3	49.14319106787639	46.0	43.0	43	10.0	1.036483
HP1526901T2D_E4	23.195782542452022	44.0	43.0	43	10.0	0.143141
HP1526901T2D_E5	47.274523945054185	46.0	43.0	43	10.0	1.0748339999999998
HP1526901T2D_E6	45.61561278335835	44.0	43.0	43	10.0	0.8960119999999999
HP1526901T2D_E7	81.15658408287939	47.0	43.0	43	40.0	0.8705759999999999
HP1526901T2D_E8	43.01803365871376	44.0	43.0	43	10.0	0.732582
HP1526901T2D_E9	39.1464096447621	45.0	43.0	43	10.0	0.8073319999999999
HP1526901T2D_F1	30.332006918106487	43.0	43.0	43	10.0	0.288256
HP1526901T2D_F10	40.47433269235705	44.0	43.0	43	10.0	0.85613
HP1526901T2D_F11	79.4848303813968	47.0	43.0	43	40.0	0.7628469999999999
HP1526901T2D_F12	34.30148065280517	44.0	43.0	43	10.0	0.785296
HP1526901T2D_F13	78.75843838147641	46.0	43.0	43	40.0	0.831936
HP1526901T2D_F14	79.78546347778119	44.0	43.0	43	20.0	0.903056
HP1526901T2D_F15	29.77656961571475	45.0	43.0	43	10.0	0.785034
HP1526901T2D_F16	38.56672771405011	45.0	43.0	43	10.0	0.68397
HP1526901T2D_F17	42.32212983738612	44.0	43.0	43	10.0	0.39607899999999996
HP1526901T2D_F18	41.65042011254467	44.0	43.0	43	10.0	0.33672199999999997
HP1526901T2D_F19	37.159827235114115	44.0	43.0	43	20.0	0.7855909999999999
HP1526901T2D_F2	32.67256737690765	44.0	43.0	43	10.0	0.431303
HP1526901T2D_F20	41.51102696079847	44.0	43.0	43	10.0	0.47421599999999997
HP1526901T2D_F21	43.563205979298225	44.0	43.0	43	30.0	0.741956
HP1526901T2D_F22	40.952483354725466	45.0	43.0	43	10.0	0.740547
HP1526901T2D_F23	43.28495526650003	44.0	43.0	43	10.0	0.888586
HP1526901T2D_F24	42.47269169578618	45.0	43.0	43	10.0	0.8421059999999999
HP1526901T2D_F3	44.48957099410008	44.0	43.0	43	10.0	0.947859
HP1526901T2D_F4	60.844704166947615	46.0	43.0	43	40.0	0.545558
HP1526901T2D_F5	49.50478233539014	45.0	43.0	43	10.0	0.6827369999999999
HP1526901T2D_F6	56.30060765795446	45.0	43.0	43	40.0	0.13659
HP1526901T2D_F7	38.53381896649598	44.0	43.0	43	10.0	0.8822099999999999
HP1526901T2D_F8	28.44890246191754	44.0	43.0	43	10.0	0.337953
HP1526901T2D_F9	39.45851158832275	43.0	43.0	43	10.0	0.840125
HP1526901T2D_G1	38.586508002130515	46.0	43.0	43	10.0	0.926828
HP1526901T2D_G10	45.632135592206204	45.0	43.0	43	10.0	0.978568
HP1526901T2D_G11	40.518185383888664	46.0	43.0	43	10.0	0.8547659999999999
HP1526901T2D_G12	80.58413697109111	47.0	43.0	43	40.0	0.8834329999999999
HP1526901T2D_G13	41.595811287122565	45.0	43.0	43	10.0	1.2986259999999998
HP1526901T2D_G14	29.13826640642816	45.0	43.0	43	10.0	0.537385
HP1526901T2D_G15	74.39673736998354	46.0	43.0	43	40.0	0.48571699999999995
HP1526901T2D_G16	46.393435885823145	45.0	43.0	43	10.0	0.992841
HP1526901T2D_G17	47.32917443580325	46.0	43.0	43	10.0	0.803763
HP1526901T2D_G18	38.432980133678974	45.0	43.0	43	10.0	0.6440159999999999
HP1526901T2D_G19	47.63031543528003	47.0	43.0	43	10.0	1.113702
HP1526901T2D_G2	47.15519533464566	46.0	43.0	43	10.0	0.608167
HP1526901T2D_G20	75.46059369845645	47.0	43.0	43	40.0	0.48771499999999995
HP1526901T2D_G21	47.488220661044714	46.0	43.0	43	10.0	0.923886
HP1526901T2D_G22	37.02945639773299	47.0	43.0	43	10.0	1.0849199999999999
HP1526901T2D_G23	50.11102845277019	46.0	43.0	43	20.0	1.12814
HP1526901T2D_G24	48.298573181572145	46.0	43.0	43	10.0	1.120967
HP1526901T2D_G3	81.72595240648181	47.0	43.0	43	40.0	0.939531
HP1526901T2D_G4	52.53974918302026	46.0	43.0	43	20.0	1.018465
HP1526901T2D_G5	72.93304671439809	46.0	43.0	43	40.0	0.489396
HP1526901T2D_G6	77.26029234469621	47.0	43.0	43	40.0	0.595714
HP1526901T2D_G7	39.59199229582695	45.0	43.0	43	10.0	1.1808269999999998
HP1526901T2D_G8	37.27814668286812	45.0	43.0	43	10.0	0.736421
HP1526901T2D_G9	41.83607429309163	45.0	43.0	43	10.0	1.082843
HP1526901T2D_H1	81.73300292082604	47.0	43.0	43	40.0	0.960711
HP1526901T2D_H10	47.4804113045613	45.0	43.0	43	10.0	0.8485309999999999
HP1526901T2D_H11	78.6634246273541	46.0	43.0	43	40.0	0.8553029999999999
HP1526901T2D_H12	42.97482166344566	44.0	43.0	43	10.0	1.152532
HP1526901T2D_H13	82.86281509314594	45.0	43.0	43	40.0	0.9459329999999999
HP1526901T2D_H14	39.579053239184326	45.0	43.0	43	10.0	0.7055239999999999
HP1526901T2D_H15	81.41166682791828	46.0	43.0	43	40.0	0.931261
HP1526901T2D_H16	43.48533087160605	45.0	43.0	43	10.0	1.078104
HP1526901T2D_H17	40.7692780288235	45.0	43.0	43	10.0	0.9174049999999999
HP1526901T2D_H18	48.2194717967211	46.0	43.0	43	10.0	1.134379
HP1526901T2D_H19	45.10633613023719	45.0	43.0	43	30.0	1.048716
HP1526901T2D_H2	41.97593276490289	46.0	43.0	43	10.0	1.0109029999999999
HP1526901T2D_H20	42.80133941592942	46.0	43.0	43	10.0	0.86232
HP1526901T2D_H21	48.0207820053128	46.0	43.0	43	10.0	1.1597089999999999
HP1526901T2D_H22	50.083768465417236	46.0	43.0	43	20.0	1.143421
HP1526901T2D_H23	45.72786979676232	46.0	43.0	43	10.0	1.217141
HP1526901T2D_H24	57.27891548589041	47.0	43.0	43	20.0	1.134047
HP1526901T2D_H3	40.61345980898866	45.0	43.0	43	10.0	1.182006
HP1526901T2D_H4	49.460433846137995	46.0	43.0	43	10.0	0.8436239999999999
HP1526901T2D_H5	44.07021908216596	45.0	43.0	43	10.0	0.940958
HP1526901T2D_H6	39.461851574261665	44.0	43.0	43	10.0	0.947975
HP1526901T2D_H7	79.86189893271145	47.0	43.0	43	40.0	0.806414
HP1526901T2D_H8	37.206487334312534	45.0	43.0	43	10.0	0.7488389999999999
HP1526901T2D_H9	38.382714266947524	45.0	43.0	43	10.0	0.725779
HP1526901T2D_I1	34.30485346804912	45.0	43.0	43	10.0	0.5778599999999999
HP1526901T2D_I10	43.711826740419944	45.0	43.0	43	10.0	0.900571
HP1526901T2D_I11	41.61065303294753	45.0	43.0	43	10.0	0.918488
HP1526901T2D_I12	36.56285707429099	46.0	43.0	43	10.0	0.8889229999999999
HP1526901T2D_I13	51.067567121637225	46.0	43.0	43	20.0	0.819217
HP1526901T2D_I14	37.69168605804323	45.0	43.0	43	10.0	0.87847
HP1526901T2D_I15	50.36182624226187	45.0	43.0	43	20.0	0.840156
HP1526901T2D_I16	37.58604691130994	44.0	43.0	43	10.0	0.85293
HP1526901T2D_I17	36.54373990558408	46.0	43.0	43	10.0	0.489272
HP1526901T2D_I18	44.237567508269606	45.0	43.0	43	10.0	0.8107179999999999
HP1526901T2D_I19	37.627854146225324	44.0	43.0	43	10.0	0.537763
HP1526901T2D_I2	79.33704123092524	48.0	43.0	43	40.0	0.5712269999999999
HP1526901T2D_I20	40.9810947503206	45.0	43.0	43	10.0	0.5186069999999999
HP1526901T2D_I21	39.87839805588946	44.0	43.0	43	20.0	0.586457
HP1526901T2D_I22	45.94275648502766	45.0	43.0	43	10.0	0.6207619999999999
HP1526901T2D_I23	76.14976042434347	46.0	43.0	43	40.0	0.420174
HP1526901T2D_I24	37.7202865580332	44.0	43.0	43	20.0	0.508536
HP1526901T2D_I3	49.052675487391184	45.0	43.0	43	10.0	0.8606889999999999
HP1526901T2D_I4	43.838761177378686	44.0	43.0	43	10.0	0.762892
HP1526901T2D_I5	46.859866389731806	45.0	43.0	43	10.0	0.579292
HP1526901T2D_I6	44.71554108746078	45.0	43.0	43	10.0	0.807958
HP1526901T2D_I7	38.61770749038983	44.0	43.0	43	10.0	0.958812
HP1526901T2D_I8	35.420029964431734	45.0	43.0	43	10.0	0.611613
HP1526901T2D_I9	35.92870448515012	47.0	43.0	43	10.0	0.83487
HP1526901T2D_J1	41.26806032967123	44.0	43.0	43	10.0	0.780685
HP1526901T2D_J10	79.34381997274603	47.0	43.0	43	40.0	0.6607109999999999
HP1526901T2D_J11	27.516417375865416	44.0	43.0	43	10.0	0.713185
HP1526901T2D_J12	37.129729407397946	45.0	43.0	43	10.0	0.9304279999999999
HP1526901T2D_J13	35.875701366125085	44.0	43.0	43	10.0	0.849015
HP1526901T2D_J14	38.534804408348734	43.0	43.0	43	10.0	0.7528739999999999
HP1526901T2D_J15	78.43888367908042	48.0	43.0	43	40.0	0.648636
HP1526901T2D_J16	81.51698842026141	45.0	43.0	43	40.0	0.841043
HP1526901T2D_J17	38.5325799561077	44.0	43.0	43	10.0	0.678519
HP1526901T2D_J18	36.125931150872695	45.0	43.0	43	10.0	0.48802799999999996
HP1526901T2D_J19	35.733146900637976	43.0	43.0	43	10.0	0.644288
HP1526901T2D_J2	39.16899012469423	44.0	43.0	43	10.0	0.42639499999999997
HP1526901T2D_J20	49.961052955310755	45.0	43.0	43	10.0	0.642697
HP1526901T2D_J21	50.10041275981351	46.0	43.0	43	20.0	0.998922
HP1526901T2D_J22	50.06154779046321	45.0	43.0	43	20.0	0.980424
HP1526901T2D_J23	76.65956301197087	46.0	43.0	43	40.0	0.553408
HP1526901T2D_J24	46.869176375586996	44.0	43.0	43	10.0	0.862634
HP1526901T2D_J3	40.26509883838712	45.0	43.0	43	10.0	0.876145
HP1526901T2D_J4	36.933536270408	43.0	43.0	43	10.0	0.506158
HP1526901T2D_J5	44.29183087608518	45.0	43.0	43	10.0	0.706529
HP1526901T2D_J6	35.76680147334942	44.0	43.0	43	10.0	0.274243
HP1526901T2D_J7	77.25894901383711	46.0	43.0	43	40.0	0.5624199999999999
HP1526901T2D_J8	41.82281447625938	44.0	43.0	43	10.0	0.542963
HP1526901T2D_J9	75.6908123708279	45.0	43.0	43	40.0	0.7217159999999999
HP1526901T2D_K1	40.49247300860426	47.0	43.0	43	10.0	1.067102
HP1526901T2D_K10	55.27498493655551	46.0	43.0	43	20.0	1.032425
HP1526901T2D_K11	41.49282776536277	46.0	43.0	43	10.0	1.193843
HP1526901T2D_K12	38.18089718133555	46.0	43.0	43	10.0	1.0051269999999999
HP1526901T2D_K13	86.96542757101115	45.0	43.0	43	20.0	1.366013
HP1526901T2D_K14	54.32787583260483	45.0	43.0	43	20.0	1.066128
HP1526901T2D_K15	43.860156144605746	45.0	43.0	43	10.0	1.159167
HP1526901T2D_K16	86.90692262242715	45.0	43.0	43	20.0	1.324659
HP1526901T2D_K17	47.25767969874397	46.0	43.0	43	10.0	0.767968
HP1526901T2D_K18	40.952159148697234	45.0	43.0	43	10.0	0.877165
