run_accession	experiment_accession	library_name	submitted_ftp	sample_title	sample_accession
ERR1630912	ERX1701245	HP1504901_C6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630912/HP1504901_C6.fastq.gz	HP1504901_C6	SAMEA4437920
ERR1630914	ERX1701247	HP1504901_C8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630914/HP1504901_C8.fastq.gz	HP1504901_C8	SAMEA4437922
ERR1630915	ERX1701248	HP1504901_C9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630915/HP1504901_C9.fastq.gz	HP1504901_C9	SAMEA4437923
ERR1630923	ERX1701256	HP1504901_D16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630923/HP1504901_D16.fastq.gz	HP1504901_D16	SAMEA4437931
ERR1630925	ERX1701258	HP1504901_D18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630925/HP1504901_D18.fastq.gz	HP1504901_D18	SAMEA4437933
ERR1630926	ERX1701259	HP1504901_D19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630926/HP1504901_D19.fastq.gz	HP1504901_D19	SAMEA4437934
ERR1630927	ERX1701260	HP1504901_D2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630927/HP1504901_D2.fastq.gz	HP1504901_D2	SAMEA4437935
ERR1630929	ERX1701262	HP1504901_D21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630929/HP1504901_D21.fastq.gz	HP1504901_D21	SAMEA4437937
ERR1630930	ERX1701263	HP1504901_D22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630930/HP1504901_D22.fastq.gz	HP1504901_D22	SAMEA4437938
ERR1630933	ERX1701266	HP1504901_D3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630933/HP1504901_D3.fastq.gz	HP1504901_D3	SAMEA4437941
ERR1630944	ERX1701277	HP1504901_E13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630944/HP1504901_E13.fastq.gz	HP1504901_E13	SAMEA4437952
ERR1630945	ERX1701278	HP1504901_E14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630945/HP1504901_E14.fastq.gz	HP1504901_E14	SAMEA4437953
ERR1630947	ERX1701280	HP1504901_E16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630947/HP1504901_E16.fastq.gz	HP1504901_E16	SAMEA4437955
ERR1630949	ERX1701282	HP1504901_E18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630949/HP1504901_E18.fastq.gz	HP1504901_E18	SAMEA4437957
ERR1630956	ERX1701289	HP1504901_E24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630956/HP1504901_E24.fastq.gz	HP1504901_E24	SAMEA4437964
ERR1630957	ERX1701290	HP1504901_E3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630957/HP1504901_E3.fastq.gz	HP1504901_E3	SAMEA4437965
ERR1630961	ERX1701294	HP1504901_E7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630961/HP1504901_E7.fastq.gz	HP1504901_E7	SAMEA4437969
ERR1630972	ERX1701305	HP1504901_F17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630972/HP1504901_F17.fastq.gz	HP1504901_F17	SAMEA4437980
ERR1630973	ERX1701306	HP1504901_F18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630973/HP1504901_F18.fastq.gz	HP1504901_F18	SAMEA4437981
ERR1630975	ERX1701308	HP1504901_F2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630975/HP1504901_F2.fastq.gz	HP1504901_F2	SAMEA4437983
ERR1630981	ERX1701314	HP1504901_F3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630981/HP1504901_F3.fastq.gz	HP1504901_F3	SAMEA4437989
ERR1630983	ERX1701316	HP1504901_F5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630983/HP1504901_F5.fastq.gz	HP1504901_F5	SAMEA4437991
ERR1630985	ERX1701318	HP1504901_F7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630985/HP1504901_F7.fastq.gz	HP1504901_F7	SAMEA4437993
ERR1630987	ERX1701320	HP1504901_F9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630987/HP1504901_F9.fastq.gz	HP1504901_F9	SAMEA4437995
ERR1630993	ERX1701326	HP1504901_G14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630993/HP1504901_G14.fastq.gz	HP1504901_G14	SAMEA4438001
ERR1630999	ERX1701332	HP1504901_G2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1630999/HP1504901_G2.fastq.gz	HP1504901_G2	SAMEA4438007
ERR1631004	ERX1701337	HP1504901_G24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631004/HP1504901_G24.fastq.gz	HP1504901_G24	SAMEA4438012
ERR1631009	ERX1701342	HP1504901_G7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631009/HP1504901_G7.fastq.gz	HP1504901_G7	SAMEA4438017
ERR1631010	ERX1701343	HP1504901_G8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631010/HP1504901_G8.fastq.gz	HP1504901_G8	SAMEA4438018
ERR1631015	ERX1701348	HP1504901_H12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631015/HP1504901_H12.fastq.gz	HP1504901_H12	SAMEA4438023
ERR1631016	ERX1701349	HP1504901_H13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631016/HP1504901_H13.fastq.gz	HP1504901_H13	SAMEA4438024
ERR1631017	ERX1701350	HP1504901_H14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631017/HP1504901_H14.fastq.gz	HP1504901_H14	SAMEA4438025
ERR1631019	ERX1701352	HP1504901_H16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631019/HP1504901_H16.fastq.gz	HP1504901_H16	SAMEA4438027
ERR1631022	ERX1701355	HP1504901_H19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631022/HP1504901_H19.fastq.gz	HP1504901_H19	SAMEA4438030
ERR1631024	ERX1701357	HP1504901_H20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631024/HP1504901_H20.fastq.gz	HP1504901_H20	SAMEA4438032
ERR1631028	ERX1701361	HP1504901_H24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631028/HP1504901_H24.fastq.gz	HP1504901_H24	SAMEA4438036
ERR1631031	ERX1701364	HP1504901_H5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631031/HP1504901_H5.fastq.gz	HP1504901_H5	SAMEA4438039
ERR1631034	ERX1701367	HP1504901_H8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631034/HP1504901_H8.fastq.gz	HP1504901_H8	SAMEA4438042
ERR1631044	ERX1701377	HP1504901_I17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631044/HP1504901_I17.fastq.gz	HP1504901_I17	SAMEA4438052
ERR1631045	ERX1701378	HP1504901_I18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631045/HP1504901_I18.fastq.gz	HP1504901_I18	SAMEA4438053
ERR1631047	ERX1701380	HP1504901_I2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631047/HP1504901_I2.fastq.gz	HP1504901_I2	SAMEA4438055
ERR1631048	ERX1701381	HP1504901_I20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631048/HP1504901_I20.fastq.gz	HP1504901_I20	SAMEA4438056
ERR1631059	ERX1701392	HP1504901_I9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631059/HP1504901_I9.fastq.gz	HP1504901_I9	SAMEA4438067
ERR1631061	ERX1701394	HP1504901_J10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631061/HP1504901_J10.fastq.gz	HP1504901_J10	SAMEA4438069
ERR1631062	ERX1701395	HP1504901_J11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631062/HP1504901_J11.fastq.gz	HP1504901_J11	SAMEA4438070
ERR1631064	ERX1701397	HP1504901_J13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631064/HP1504901_J13.fastq.gz	HP1504901_J13	SAMEA4438072
ERR1631066	ERX1701399	HP1504901_J15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631066/HP1504901_J15.fastq.gz	HP1504901_J15	SAMEA4438074
ERR1631071	ERX1701404	HP1504901_J2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631071/HP1504901_J2.fastq.gz	HP1504901_J2	SAMEA4438079
ERR1631072	ERX1701405	HP1504901_J20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631072/HP1504901_J20.fastq.gz	HP1504901_J20	SAMEA4438080
ERR1631074	ERX1701407	HP1504901_J22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631074/HP1504901_J22.fastq.gz	HP1504901_J22	SAMEA4438082
ERR1631090	ERX1701423	HP1504901_K15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631090/HP1504901_K15.fastq.gz	HP1504901_K15	SAMEA4438098
ERR1631093	ERX1701426	HP1504901_K18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631093/HP1504901_K18.fastq.gz	HP1504901_K18	SAMEA4438101
ERR1631095	ERX1701428	HP1504901_K2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631095/HP1504901_K2.fastq.gz	HP1504901_K2	SAMEA4438103
ERR1631097	ERX1701430	HP1504901_K21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631097/HP1504901_K21.fastq.gz	HP1504901_K21	SAMEA4438105
ERR1631102	ERX1701435	HP1504901_K4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631102/HP1504901_K4.fastq.gz	HP1504901_K4	SAMEA4438110
ERR1631104	ERX1701437	HP1504901_K6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631104/HP1504901_K6.fastq.gz	HP1504901_K6	SAMEA4438112
ERR1631105	ERX1701438	HP1504901_K7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631105/HP1504901_K7.fastq.gz	HP1504901_K7	SAMEA4438113
ERR1631106	ERX1701439	HP1504901_K8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631106/HP1504901_K8.fastq.gz	HP1504901_K8	SAMEA4438114
ERR1631110	ERX1701443	HP1504901_L11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631110/HP1504901_L11.fastq.gz	HP1504901_L11	SAMEA4438118
ERR1631111	ERX1701444	HP1504901_L12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631111/HP1504901_L12.fastq.gz	HP1504901_L12	SAMEA4438119
ERR1631114	ERX1701447	HP1504901_L15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631114/HP1504901_L15.fastq.gz	HP1504901_L15	SAMEA4438122
ERR1631116	ERX1701449	HP1504901_L17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631116/HP1504901_L17.fastq.gz	HP1504901_L17	SAMEA4438124
ERR1631118	ERX1701451	HP1504901_L19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631118/HP1504901_L19.fastq.gz	HP1504901_L19	SAMEA4438126
ERR1631119	ERX1701452	HP1504901_L2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631119/HP1504901_L2.fastq.gz	HP1504901_L2	SAMEA4438127
ERR1631124	ERX1701457	HP1504901_L24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631124/HP1504901_L24.fastq.gz	HP1504901_L24	SAMEA4438132
ERR1631126	ERX1701459	HP1504901_L4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631126/HP1504901_L4.fastq.gz	HP1504901_L4	SAMEA4438134
ERR1631130	ERX1701463	HP1504901_L8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631130/HP1504901_L8.fastq.gz	HP1504901_L8	SAMEA4438138
ERR1631132	ERX1701465	HP1504901_M1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631132/HP1504901_M1.fastq.gz	HP1504901_M1	SAMEA4438140
ERR1631140	ERX1701473	HP1504901_M17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631140/HP1504901_M17.fastq.gz	HP1504901_M17	SAMEA4438148
ERR1631143	ERX1701476	HP1504901_M2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631143/HP1504901_M2.fastq.gz	HP1504901_M2	SAMEA4438151
ERR1631144	ERX1701477	HP1504901_M20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631144/HP1504901_M20.fastq.gz	HP1504901_M20	SAMEA4438152
ERR1631146	ERX1701479	HP1504901_M22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631146/HP1504901_M22.fastq.gz	HP1504901_M22	SAMEA4438154
ERR1631148	ERX1701481	HP1504901_M24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631148/HP1504901_M24.fastq.gz	HP1504901_M24	SAMEA4438156
ERR1631151	ERX1701484	HP1504901_M5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631151/HP1504901_M5.fastq.gz	HP1504901_M5	SAMEA4438159
ERR1631153	ERX1701486	HP1504901_M7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631153/HP1504901_M7.fastq.gz	HP1504901_M7	SAMEA4438161
ERR1631156	ERX1701489	HP1504901_N1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631156/HP1504901_N1.fastq.gz	HP1504901_N1	SAMEA4438164
ERR1631157	ERX1701490	HP1504901_N10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631157/HP1504901_N10.fastq.gz	HP1504901_N10	SAMEA4438165
ERR1631158	ERX1701491	HP1504901_N11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631158/HP1504901_N11.fastq.gz	HP1504901_N11	SAMEA4438166
ERR1631159	ERX1701492	HP1504901_N12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631159/HP1504901_N12.fastq.gz	HP1504901_N12	SAMEA4438167
ERR1631160	ERX1701493	HP1504901_N13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631160/HP1504901_N13.fastq.gz	HP1504901_N13	SAMEA4438168
ERR1631162	ERX1701495	HP1504901_N15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631162/HP1504901_N15.fastq.gz	HP1504901_N15	SAMEA4438170
ERR1631164	ERX1701497	HP1504901_N17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631164/HP1504901_N17.fastq.gz	HP1504901_N17	SAMEA4438172
ERR1631165	ERX1701498	HP1504901_N18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631165/HP1504901_N18.fastq.gz	HP1504901_N18	SAMEA4438173
ERR1631170	ERX1701503	HP1504901_N22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631170/HP1504901_N22.fastq.gz	HP1504901_N22	SAMEA4438178
ERR1631174	ERX1701507	HP1504901_N4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631174/HP1504901_N4.fastq.gz	HP1504901_N4	SAMEA4438182
ERR1631175	ERX1701508	HP1504901_N5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631175/HP1504901_N5.fastq.gz	HP1504901_N5	SAMEA4438183
ERR1631176	ERX1701509	HP1504901_N6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631176/HP1504901_N6.fastq.gz	HP1504901_N6	SAMEA4438184
ERR1631180	ERX1701513	HP1504901_O1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631180/HP1504901_O1.fastq.gz	HP1504901_O1	SAMEA4438188
ERR1631190	ERX1701523	HP1504901_O19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631190/HP1504901_O19.fastq.gz	HP1504901_O19	SAMEA4438198
ERR1631192	ERX1701525	HP1504901_O20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631192/HP1504901_O20.fastq.gz	HP1504901_O20	SAMEA4438200
ERR1631194	ERX1701527	HP1504901_O22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631194/HP1504901_O22.fastq.gz	HP1504901_O22	SAMEA4438202
ERR1631195	ERX1701528	HP1504901_O23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631195/HP1504901_O23.fastq.gz	HP1504901_O23	SAMEA4438203
ERR1631198	ERX1701531	HP1504901_O4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631198/HP1504901_O4.fastq.gz	HP1504901_O4	SAMEA4438206
ERR1631199	ERX1701532	HP1504901_O5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631199/HP1504901_O5.fastq.gz	HP1504901_O5	SAMEA4438207
ERR1631201	ERX1701534	HP1504901_O7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631201/HP1504901_O7.fastq.gz	HP1504901_O7	SAMEA4438209
ERR1631206	ERX1701539	HP1504901_P11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631206/HP1504901_P11.fastq.gz	HP1504901_P11	SAMEA4438214
ERR1631207	ERX1701540	HP1504901_P12_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631207/HP1504901_P12.fastq.gz	HP1504901_P12	SAMEA4438215
ERR1631208	ERX1701541	HP1504901_P14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631208/HP1504901_P14.fastq.gz	HP1504901_P14	SAMEA4438216
ERR1631209	ERX1701542	HP1504901_P15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631209/HP1504901_P15.fastq.gz	HP1504901_P15	SAMEA4438217
ERR1631210	ERX1701543	HP1504901_P16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631210/HP1504901_P16.fastq.gz	HP1504901_P16	SAMEA4438218
ERR1631213	ERX1701546	HP1504901_P19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631213/HP1504901_P19.fastq.gz	HP1504901_P19	SAMEA4438221
ERR1631214	ERX1701547	HP1504901_P2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631214/HP1504901_P2.fastq.gz	HP1504901_P2	SAMEA4438222
ERR1631215	ERX1701548	HP1504901_P20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631215/HP1504901_P20.fastq.gz	HP1504901_P20	SAMEA4438223
ERR1631216	ERX1701549	HP1504901_P21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631216/HP1504901_P21.fastq.gz	HP1504901_P21	SAMEA4438224
ERR1631221	ERX1701554	HP1504901_P4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631221/HP1504901_P4.fastq.gz	HP1504901_P4	SAMEA4438229
ERR1631223	ERX1701556	HP1504901_P6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631223/HP1504901_P6.fastq.gz	HP1504901_P6	SAMEA4438231
ERR1631225	ERX1701558	HP1504901_P8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631225/HP1504901_P8.fastq.gz	HP1504901_P8	SAMEA4438233
ERR1631227	ERX1701560	HP1506401_A1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631227/HP1506401_A1.fastq.gz	HP1506401_A1	SAMEA4438235
ERR1631228	ERX1701561	HP1506401_A10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631228/HP1506401_A10.fastq.gz	HP1506401_A10	SAMEA4438236
ERR1631233	ERX1701566	HP1506401_A15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631233/HP1506401_A15.fastq.gz	HP1506401_A15	SAMEA4438241
ERR1631234	ERX1701567	HP1506401_A16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631234/HP1506401_A16.fastq.gz	HP1506401_A16	SAMEA4438242
ERR1631235	ERX1701568	HP1506401_A17_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631235/HP1506401_A17.fastq.gz	HP1506401_A17	SAMEA4438243
ERR1631236	ERX1701569	HP1506401_A18_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631236/HP1506401_A18.fastq.gz	HP1506401_A18	SAMEA4438244
ERR1631237	ERX1701570	HP1506401_A19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631237/HP1506401_A19.fastq.gz	HP1506401_A19	SAMEA4438245
ERR1631239	ERX1701572	HP1506401_A20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631239/HP1506401_A20.fastq.gz	HP1506401_A20	SAMEA4438247
ERR1631240	ERX1701573	HP1506401_A21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631240/HP1506401_A21.fastq.gz	HP1506401_A21	SAMEA4438248
ERR1631242	ERX1701575	HP1506401_A23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631242/HP1506401_A23.fastq.gz	HP1506401_A23	SAMEA4438250
ERR1631243	ERX1701576	HP1506401_A24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631243/HP1506401_A24.fastq.gz	HP1506401_A24	SAMEA4438251
ERR1631248	ERX1701581	HP1506401_A7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631248/HP1506401_A7.fastq.gz	HP1506401_A7	SAMEA4438256
ERR1631262	ERX1701595	HP1506401_B2_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631262/HP1506401_B2.fastq.gz	HP1506401_B2	SAMEA4438270
ERR1631265	ERX1701598	HP1506401_B22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631265/HP1506401_B22.fastq.gz	HP1506401_B22	SAMEA4438273
ERR1631266	ERX1701599	HP1506401_B23_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631266/HP1506401_B23.fastq.gz	HP1506401_B23	SAMEA4438274
ERR1631273	ERX1701606	HP1506401_B8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631273/HP1506401_B8.fastq.gz	HP1506401_B8	SAMEA4438281
ERR1631275	ERX1701608	HP1506401_C1_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631275/HP1506401_C1.fastq.gz	HP1506401_C1	SAMEA4438283
ERR1631279	ERX1701612	HP1506401_C13_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631279/HP1506401_C13.fastq.gz	HP1506401_C13	SAMEA4438287
ERR1631280	ERX1701613	HP1506401_C14_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631280/HP1506401_C14.fastq.gz	HP1506401_C14	SAMEA4438288
ERR1631287	ERX1701620	HP1506401_C20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631287/HP1506401_C20.fastq.gz	HP1506401_C20	SAMEA4438295
ERR1631288	ERX1701621	HP1506401_C21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631288/HP1506401_C21.fastq.gz	HP1506401_C21	SAMEA4438296
ERR1631289	ERX1701622	HP1506401_C22_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631289/HP1506401_C22.fastq.gz	HP1506401_C22	SAMEA4438297
ERR1631292	ERX1701625	HP1506401_C3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631292/HP1506401_C3.fastq.gz	HP1506401_C3	SAMEA4438300
ERR1631293	ERX1701626	HP1506401_C4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631293/HP1506401_C4.fastq.gz	HP1506401_C4	SAMEA4438301
ERR1631298	ERX1701631	HP1506401_C9_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631298/HP1506401_C9.fastq.gz	HP1506401_C9	SAMEA4438306
ERR1631301	ERX1701634	HP1506401_D11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631301/HP1506401_D11.fastq.gz	HP1506401_D11	SAMEA4438309
ERR1631305	ERX1701638	HP1506401_D15_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631305/HP1506401_D15.fastq.gz	HP1506401_D15	SAMEA4438313
ERR1631315	ERX1701648	HP1506401_D24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631315/HP1506401_D24.fastq.gz	HP1506401_D24	SAMEA4438323
ERR1631316	ERX1701649	HP1506401_D3_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631316/HP1506401_D3.fastq.gz	HP1506401_D3	SAMEA4438324
ERR1631319	ERX1701652	HP1506401_D6_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631319/HP1506401_D6.fastq.gz	HP1506401_D6	SAMEA4438327
ERR1631321	ERX1701654	HP1506401_D8_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631321/HP1506401_D8.fastq.gz	HP1506401_D8	SAMEA4438329
ERR1631324	ERX1701657	HP1506401_E10_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631324/HP1506401_E10.fastq.gz	HP1506401_E10	SAMEA4438332
ERR1631333	ERX1701666	HP1506401_E19_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631333/HP1506401_E19.fastq.gz	HP1506401_E19	SAMEA4438341
ERR1631335	ERX1701668	HP1506401_E20_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631335/HP1506401_E20.fastq.gz	HP1506401_E20	SAMEA4438343
ERR1631336	ERX1701669	HP1506401_E21_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631336/HP1506401_E21.fastq.gz	HP1506401_E21	SAMEA4438344
ERR1631341	ERX1701674	HP1506401_E4_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631341/HP1506401_E4.fastq.gz	HP1506401_E4	SAMEA4438349
ERR1631344	ERX1701677	HP1506401_E7_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631344/HP1506401_E7.fastq.gz	HP1506401_E7	SAMEA4438352
ERR1631349	ERX1701682	HP1506401_F11_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631349/HP1506401_F11.fastq.gz	HP1506401_F11	SAMEA4438357
ERR1631354	ERX1701687	HP1506401_F16_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631354/HP1506401_F16.fastq.gz	HP1506401_F16	SAMEA4438362
ERR1631363	ERX1701696	HP1506401_F24_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631363/HP1506401_F24.fastq.gz	HP1506401_F24	SAMEA4438371
ERR1631366	ERX1701699	HP1506401_F5_s	ftp.sra.ebi.ac.uk/vol1/run/ERR163/ERR1631366/HP1506401_F5.fastq.gz	HP1506401_F5	SAMEA4438374
